order_id,date,region,country,product_category,product_name,units_sold,unit_price,discount_pct,revenue,sales_rep,customer_segment
ORD-00101,2024-04-20,EUROPE,germany,Software,Project Manager,3487,2746.61,0.0284,9305430.08,Eva Martinez,Government
ORD-00198,2024-06-24,ASIA PACIFIC,South Korea,Software,Analytics Dashboard,13,1791.48,0.2365,17781.33,Frank Brown,Enterprise
ORD-00496,2023-01-31,North America,United States,Accessories,Docking Station,18,363.97,0.3958,3958.39,Frank Brown,Government
ORD-00648,2024-08-09,europe,UK,Electronics,Webcam HD,11,2957.43,0.1756,26819.16,Bob Smith,Government
ORD-00988,2023-02-24,ASIA PACIFIC,South Korea,Services,Consulting Package,24,1942.56,0.0988,42015.24,Alice Johnson,Education
ORD-00045,2023-05-17,europe,France,Software,Cloud Storage,3,1676.63,0.0546,4755.26,Henry Davis,Education
ORD-00711,2023-04-12,EUROPE,France,Hardware,Network Switch,14,2127.4,,23103.14,Carol White,Startup
ORD-00374,2023-06-14,north america,canada,Electronics,Laptop Pro 15,26,$168.65,0.1201,3858.27,Eva Martinez,Startup
ORD-00679,2024-01-05,Asia pacific,australia,Electronics,4K Monitor,25,392.33,0.3757,6123.29,Grace Kim,Startup
ORD-00567,2023-01-20,EUROPE,italy,Hardware,Server Rack,2,220.52,0.3498,286.76,Henry Davis,SMB
ORD-00848,2023-08-03,north america,mexico,Services,Support Plan,86,1331.22,0.4037,68267.36,David Lee,SMB
ORD-00461,2023-12-22,North America,Canada,Accessories,Keyboard Mechanical,58,705.69,0.3549,26403.96,Henry Davis,SMB
ORD-00040,2023-06-28,europe,germany,Hardware,GPU Unit,14,1267.12,0.3048,12332.63,Jack Wilson,Education
ORD-00435,2024-04-06,Asia pacific,INDIA,Services,Support Plan,40,2259.06,0.1803,74070.06,Carol White,Education
ORD-00974,2023-01-17,ASIA PACIFIC,australia,Software,Project Manager,7,1605.06,0.1518,9529.88,Bob Smith,Government
ORD-01008,2024-08-02,EUROPE,France,Accessories,Desk Mat XL,20,1745.15,0.2794,25151.1,Eva Martinez,Enterprise
ORD-00457,2024-07-16,LATIN AMERICA,colombia,Services,Training Bundle,11,484.24,0.3351,3541.68,Iris Chen,Enterprise
ORD-00261,2023-04-06,europe,italy,Software,Cloud Storage,5,1887.15,0.034,9114.93,Grace Kim,Education
ORD-00036,2024-02-14,LATIN AMERICA,colombia,Hardware,SSD 2TB,4,2900.99,0.2887,8253.9,Iris Chen,Startup
ORD-00828,2024-11-19,middle east,UAE,Services,Consulting Package,8,1033.02,0.2151,6486.54,Bob Smith,Enterprise
ORD-00310,2024-08-14,europe,France,Services,Integration Service,10,1060.17,0.373,6647.27,David Lee,SMB
ORD-00277,2024-09-15,EUROPE,UK,Services,Support Plan,14,267.77,0.204,2984.03,Alice Johnson,Startup
ORD-00637,2024-03-10,Asia pacific,Japan,Hardware,Network Switch,23,1788.92,0.0552,38873.95,Henry Davis,Startup
ORD-00655,2023-08-30,North America,United States,Software,Project Manager,95,868.25,,56988.02,Grace Kim,SMB
ORD-00623,2024-06-14,North America,mexico,Hardware,SSD 2TB,54,1744.33,0.0058,93647.5,Eva Martinez,Startup
ORD-00845,2024-12-18,europe,Germany,Hardware,Network Switch,13,639.72,0.3647,5283.38,Alice Johnson,SMB
ORD-00394,2024-11-02,EUROPE,UK,Electronics,Wireless Headphones,52,1466.69,0.0577,71867.22,David Lee,Enterprise
ORD-00108,2023-05-10,Asia pacific,Japan,Electronics,Wireless Headphones,2749,$1770.66,0.1194,4286359.55,Grace Kim,Education
ORD-00350,2023-04-18,europe,germany,Electronics,USB Hub,10,1820.84,0.3738,11402.1,Iris Chen,Education
ORD-00525,2023-01-26,middle east,Saudi Arabia,Electronics,4K Monitor,6,2335.58,0.1997,11214.99,Henry Davis,Education
ORD-00785,2024-08-04,LATIN AMERICA,colombia,Services,Integration Service,19,2074.64,0.2641,29007.82,Alice Johnson,SMB
ORD-00048,2023-12-05,EUROPE,France,Software,Analytics Dashboard,28,466.88,0.1867,,Iris Chen,Government
ORD-00204,2024-07-11,europe,SPAIN,Software,Analytics Dashboard,28,2270.97,0.2084,50335.6,Grace Kim,Education
ORD-00022,2024-04-10,ASIA PACIFIC,INDIA,Software,Project Manager,10,$502.25,0.1757,4140.05,Eva Martinez,Government
ORD-00403,2023-09-27,ASIA PACIFIC,Japan,Electronics,4K Monitor,12,2905.63,0.1231,30575.36,Jack Wilson,Education
ORD-01108,2023-11-16,middle east,uae,Electronics,Wireless Headphones,5,1138.15,0.2135,4475.77,Iris Chen,Startup
ORD-00990,2023-10-22,LATIN AMERICA,CHILE,Services,Support Plan,12,618.68,0.3176,5066.25,Alice Johnson,Enterprise
ORD-00742,2024-09-27,Asia pacific,China,Accessories,Cable Kit,4,$1669.9,0.3657,4236.87,Eva Martinez,SMB
ORD-01148,2023-02-20,LATIN AMERICA,brazil,Hardware,SSD 2TB,3,1622.07,0.3124,3346.01,Frank Brown,Education
ORD-00034,2024-12-19,north america,Canada,Hardware,RAM 32GB,5,2593.54,0.1201,11410.28,Bob Smith,Government
ORD-00788,2023-08-27,Asia pacific,Japan,Accessories,Cable Kit,2430,217.77,0.1277,461604.67,Eva Martinez,Education
ORD-00924,2023-04-17,North America,UNITED STATES,Services,Support Plan,6,1120.71,0.1215,,Bob Smith,Startup
ORD-01044,2023-09-26,middle east,UAE,Accessories,Desk Mat XL,11,2731.05,0.1513,25496.26,Jack Wilson,SMB
ORD-00857,2024-06-15,North America,canada,Software,Project Manager,6,1977.89,,11620.5,Eva Martinez,Education
ORD-00580,2023-06-28,middle east,turkey,Services,Support Plan,30,1923.07,0.1854,,Jack Wilson,Enterprise
ORD-00482,2023-07-22,middle east,UAE,Services,Audit Report,5,2096.62,0.2164,8214.56,Henry Davis,Government
ORD-00932,2024-04-10,north america,Canada,Hardware,GPU Unit,54,2394.17,,100260.66,Frank Brown,SMB
ORD-00357,2024-05-09,Asia pacific,Japan,Software,CRM Suite,12,$2534.6,0.4101,17941.93,Jack Wilson,Government
ORD-00760,2024-01-29,europe,Germany,Accessories,Cable Kit,21,1802.72,0.0048,37675.41,Henry Davis,Government
ORD-00093,2024-04-12,Asia pacific,Japan,Services,Training Bundle,6,904.46,0.3106,3741.21,Eva Martinez,SMB
ORD-00804,2023-01-13,europe,Germany,Software,Analytics Dashboard,8,$976.86,0.2943,5514.96,Grace Kim,SMB
ORD-00746,2024-10-23,LATIN AMERICA,CHILE,Hardware,Network Switch,6,$1802.54,0.3113,7448.46,Alice Johnson,Education
ORD-00280,2023-04-16,ASIA PACIFIC,South Korea,Hardware,Server Rack,8,1704.98,0.1148,12073.99,Jack Wilson,Enterprise
ORD-00765,2023-07-13,north america,UNITED STATES,Hardware,Network Switch,30,1925.25,0.0308,55978.57,Henry Davis,Government
ORD-00605,2023-10-19,Asia pacific,australia,Software,Project Manager,16,871.55,0.0668,13013.29,Henry Davis,SMB
ORD-00808,2023-09-07,north america,Canada,Electronics,USB Hub,8,380.92,0.1928,2459.83,Jack Wilson,Enterprise
ORD-00401,2023-05-30,Asia pacific,South Korea,Software,Project Manager,3,1703.4,0.3925,3104.45,Henry Davis,Startup
ORD-00258,2023-07-31,LATIN AMERICA,Argentina,Accessories,Desk Mat XL,6,1834.67,0.2773,7955.5,David Lee,Enterprise
ORD-00945,2023-07-12,north america,UNITED STATES,Software,Project Manager,53,$1739.34,,61247.73,Grace Kim,Education
ORD-01097,2023-07-22,europe,germany,Electronics,Webcam HD,12,50.73,,575.46,Henry Davis,Enterprise
ORD-00966,2023-07-30,Asia pacific,China,Hardware,RAM 32GB,38,2381.52,0.0745,83755.68,Henry Davis,Government
ORD-00495,2024-11-02,LATIN AMERICA,Argentina,Hardware,GPU Unit,41,1295.88,0.3465,34721.16,Jack Wilson,SMB
ORD-00773,2024-06-04,LATIN AMERICA,brazil,Hardware,Network Switch,20,169.23,0.3928,,Jack Wilson,Government
ORD-00551,2024-08-10,middle east,uae,Electronics,4K Monitor,13,42.23,0.4077,325.17,Frank Brown,Government
ORD-00202,2024-10-23,north america,United States,Services,Consulting Package,19,548.13,0.2887,7407.81,Grace Kim,Startup
ORD-00313,2024-07-07,north america,United States,Hardware,Network Switch,23,1233.74,0.4165,16557.41,Eva Martinez,Startup
ORD-00291,2023-09-12,EUROPE,France,Hardware,GPU Unit,10,2509.41,0.041,24065.24,Frank Brown,Government
ORD-00764,2023-05-29,ASIA PACIFIC,australia,Accessories,Desk Mat XL,11,2911.1,0.296,22543.56,Alice Johnson,SMB
ORD-01137,2023-06-04,ASIA PACIFIC,China,Electronics,Wireless Headphones,31,287.61,0.0809,8194.61,Eva Martinez,Startup
ORD-00950,2024-07-11,EUROPE,Germany,Electronics,Laptop Pro 15,14,1239.72,0.3383,11484.52,Bob Smith,Government
ORD-00184,2023-08-19,North America,canada,Hardware,SSD 2TB,17,584.86,,7446.03,Eva Martinez,Startup
ORD-00198,2024-06-24,ASIA PACIFIC,South Korea,Software,Analytics Dashboard,13,1791.48,0.2365,17781.33,Frank Brown,Enterprise
ORD-01069,2024-03-16,europe,UK,Software,Analytics Dashboard,8,2835.7,0.3289,15224.31,Iris Chen,Startup
ORD-01031,2024-07-14,north america,United States,Hardware,RAM 32GB,9,1010.27,0.0627,8522.33,Frank Brown,Enterprise
ORD-00251,2024-06-07,EUROPE,germany,Software,Security Suite,4,923.08,0.312,2540.32,Grace Kim,Government
ORD-00824,2023-08-03,middle east,turkey,Electronics,Laptop Pro 15,9,2332.3,0.0642,19643.1,Grace Kim,Startup
ORD-01100,2024-04-28,Asia pacific,australia,Accessories,Mouse Ergonomic,16,2856.46,0.272,33272.05,Henry Davis,SMB
ORD-00941,2024-06-21,EUROPE,France,Electronics,4K Monitor,4,902.02,0.3921,2193.35,David Lee,Startup
ORD-00392,2024-09-23,LATIN AMERICA,CHILE,Software,Project Manager,18,2555.85,0.0828,42196.06,Eva Martinez,SMB
ORD-01093,2023-08-01,EUROPE,germany,Hardware,SSD 2TB,21,$1893.43,0.2524,29726.09,Henry Davis,Education
ORD-00905,2024-05-06,north america,United States,Electronics,USB Hub,14,1021.78,0.091,13003.17,Jack Wilson,Government
ORD-00731,2024-02-09,ASIA PACIFIC,INDIA,Software,Security Suite,14,1878.05,0.1743,21709.88,Frank Brown,Education
ORD-00555,2023-02-03,Asia pacific,INDIA,Hardware,Network Switch,15,2105.31,0.3597,20220.45,Frank Brown,Enterprise
ORD-00367,2023-09-18,North America,United States,Electronics,Wireless Headphones,14,2467.29,0.1841,28182.87,Jack Wilson,SMB
ORD-00346,2024-12-04,EUROPE,Germany,Hardware,SSD 2TB,14,1565.65,0.1951,17642.68,Carol White,Startup
ORD-00536,2024-08-11,EUROPE,italy,Electronics,4K Monitor,12,2538.83,0.1569,25685.85,Carol White,Education
ORD-00920,2024-10-22,Asia pacific,INDIA,Software,Cloud Storage,14,905.52,0.1518,10752.87,Alice Johnson,Startup
ORD-00212,2024-09-09,ASIA PACIFIC,australia,Electronics,USB Hub,30,579.53,0.3032,12114.5,Alice Johnson,Enterprise
ORD-00503,2024-04-17,europe,SPAIN,Electronics,Wireless Headphones,3,1200.13,0.3724,2259.6,Carol White,Government
ORD-00538,2024-03-21,LATIN AMERICA,brazil,Software,Project Manager,8,1028.73,0.2659,6041.53,Jack Wilson,Startup
ORD-00176,2024-07-17,europe,Germany,Accessories,Docking Station,23,$1664.13,0.2269,29590.39,Eva Martinez,Education
